passengerId,longestRun
312,10
338,11
425,7
445,5
643,13
680,13
685,7
771,17
1029,20
1104,4
1193,4
1377,14
1389,13
1614,2
2008,4
2073,1
2842,8
2976,11
3192,7
3792,1
3928,11
3946,4
3997,9
4016,18
4149,7
4172,5
4466,5
4709,7
4899,10
4937,4
5041,7
5131,2
5890,5
6106,6
6279,4
6596,5
6798,4
6888,6
6944,7
7042,5
7229,8
7307,13
7561,5
7813,11
7990,2
8332,7
8676,4
8758,8
9582,5
9737,5
9827,7
10562,5
10662,5
11059,10
11356,2
11465,1
11549,4
11560,3
11801,5
11999,1
12077,4
12507,2
12628,6
13039,4
13648,4
13922,2
13942,2
14741,5
14926,1
14966,1
14987,1
