passengerId,longestRun
6,10
68,4
342,4
466,4
713,8
1012,17
1242,17
1520,9
2186,10
2394,3
2498,13
2586,15
2668,9
2740,9
3217,5
3384,6
3665,18
4158,8
4456,8
4866,7
5235,7
5282,7
5566,10
6772,5
6792,2
6794,4
6837,4
6838,6
7014,13
7305,3
7841,6
8157,6
8265,6
8393,6
8527,3
8815,3
8899,3
9101,17
9222,6
9223,10
9236,4
9502,5
9639,3
9655,3
9702,6
9720,7
9832,7
10245,1
10247,4
10309,1
10311,8
10381,3
10390,1
10471,5
10839,1
10842,6
10936,4
11310,4
11509,5
11742,8
12333,2
12520,7
12555,8
12776,3
13225,2
13229,4
13525,6
13908,2
14241,2
14536,3
15008,1
15092,1
15123,2
15143,2
15490,1
