passengerId,longestRun
262,16
325,8
406,6
624,18
998,13
1567,5
1694,6
1899,3
2227,10
3399,10
3532,10
3636,11
3689,10
3752,10
3823,9
4354,7
4513,9
4563,12
4625,7
4879,6
5038,9
5228,4
5230,6
5270,6
5425,10
5453,7
6022,6
6123,5
6563,2
6728,3
6909,5
6957,5
7224,3
7425,1
7798,6
7888,5
8015,13
8554,9
8814,6
8859,5
8876,4
9004,7
9063,15
9098,15
9557,7
9577,7
9925,3
10314,8
11071,7
11078,3
11201,9
11627,8
12009,4
12128,5
12203,8
12366,1
12723,3
12894,1
12985,1
13784,2
13818,2
13842,8
13901,2
14000,3
14189,1
14325,4
14502,1
14558,3
14749,4
15425,1
