passengerId,longestRun
429,12
587,8
628,20
636,11
846,8
1340,16
1454,16
1544,16
2183,9
2406,7
3724,6
4036,10
4107,3
4142,11
4225,3
4268,11
4381,3
4415,9
4594,7
4676,6
4723,3
4728,13
4995,11
5069,9
5274,5
5354,11
5452,4
5456,13
6000,6
6365,15
6989,7
7023,13
7275,2
7647,7
7686,4
7802,6
8031,6
8188,6
8220,9
8435,2
8558,7
8576,8
9219,4
9454,6
9572,7
9590,5
9955,7
10126,3
10673,4
10865,2
10902,4
10944,7
11278,1
11426,4
11609,4
11719,7
12012,4
12061,6
13111,7
13431,4
13600,2
13608,4
13623,8
13788,5
13831,3
13980,2
15177,3
