passengerId,longestRun
65,3
191,11
418,10
541,5
558,9
1010,4
1224,3
1258,7
1277,3
1360,2
1840,5
2173,11
2812,4
2895,8
2906,19
2941,15
3009,3
3015,11
3061,3
3106,15
3199,9
3280,4
3391,3
3800,9
3806,9
4126,5
4371,10
5241,4
5418,14
5759,12
5934,11
6401,5
6424,5
6834,6
6892,9
7130,4
7358,5
7436,4
7544,12
7546,4
8092,5
8101,13
8209,12
8305,9
9179,10
9444,6
9618,7
10237,3
10636,3
10889,7
11270,1
11309,7
11495,4
11593,10
11771,3
11860,8
12148,5
12936,2
12967,2
13206,6
13240,7
13299,2
13658,6
14029,2
14259,3
14361,2
14531,3
14805,1
14832,1
15221,1
