passengerId,longestRun
123,4
127,9
345,6
552,6
641,9
683,14
746,15
951,9
1007,13
1011,10
1357,9
1410,8
1486,7
1561,13
1657,10
1815,5
2629,7
2642,13
3229,3
3782,7
3908,8
4541,15
4867,8
5147,6
5199,2
6155,6
6943,1
7095,4
7399,3
7567,5
7761,8
7999,3
8106,15
8478,2
8545,10
8608,1
8704,17
9368,5
9486,6
9705,6
9754,7
9882,3
9999,6
10137,5
11000,2
11226,3
11323,7
11333,3
11927,4
12322,1
12357,4
12564,4
12635,2
13173,6
13289,4
13443,3
13557,7
13663,6
13889,2
14146,1
14229,3
14330,1
14479,3
14915,1
14995,1
15126,5
15201,1
15394,3
