passengerId,longestRun
489,9
625,14
949,10
1288,17
1439,7
1523,8
1603,7
1819,11
1929,3
2123,17
2126,4
2213,10
2246,6
2626,14
2794,4
2947,8
2962,5
3058,4
3934,14
4661,6
4767,11
4774,20
5649,3
5817,5
6122,8
6126,8
6303,10
6350,11
6604,8
6868,5
6882,16
7107,6
7603,13
7778,8
8143,5
8245,12
8524,7
8987,7
9091,10
9579,1
9920,9
10079,6
10162,8
10415,8
10497,11
10732,2
10770,5
11030,6
11267,7
11631,7
11916,1
11965,7
12400,7
12588,4
12716,4
12842,1
12844,6
13284,6
13410,3
13867,1
14056,5
14663,3
14689,1
14937,1
15216,1
15334,2
