passengerId,longestRun
379,9
777,4
940,11
988,8
995,7
1005,17
1207,5
1348,2
1392,10
2056,1
2190,10
2226,11
2335,9
2533,7
2680,3
3169,16
3182,5
3357,10
3415,9
3480,6
3522,8
3726,6
3932,9
4440,10
4654,4
4754,7
4756,8
4906,3
5198,19
5301,12
5335,3
5554,8
5727,6
5781,7
5930,8
5974,4
5987,5
6145,7
6244,4
6415,8
6556,6
6581,4
6852,4
7204,10
7206,3
7553,8
7623,9
7662,20
7691,4
8113,7
8139,2
8277,13
8796,6
8843,7
8978,5
9042,10
9154,5
9283,9
9296,7
9331,7
9456,6
9574,6
10144,1
10338,7
10843,5
11024,3
11105,9
11178,4
11292,4
11534,7
11632,2
11971,1
12063,7
12476,5
12944,1
13045,7
13123,2
13494,4
13706,2
13765,3
13834,1
13973,5
14404,1
14551,2
14651,4
14712,4
14816,1
14929,1
14961,1
14963,1
15154,3
15188,5
15257,1
