passengerId,longestRun
773,16
962,9
966,10
1269,12
1282,12
1504,11
1612,8
1624,13
1639,9
1775,13
1945,7
2397,4
2493,4
2765,9
2862,12
2979,2
3246,10
4302,3
4434,5
4486,6
4680,4
4693,7
4847,4
5111,12
5152,6
5244,4
5325,15
5405,8
5685,6
5757,13
5798,15
5801,1
5922,19
6054,16
6332,5
6530,6
6717,4
7026,10
7028,9
7135,8
7157,3
7984,3
8151,8
8307,10
8483,8
8610,2
8816,3
8819,3
9015,11
9145,9
9440,6
9473,8
9508,10
10325,10
10458,13
10666,5
10672,2
10814,5
11229,1
11324,10
11527,8
11532,5
11607,10
11816,3
12003,7
12175,7
12176,4
12373,8
12617,7
12690,3
13170,2
13223,2
13462,9
13544,2
13746,4
13785,1
13963,2
13989,6
14070,5
14193,1
14247,2
14355,1
15002,3
15339,3
15443,1
