passengerId,longestRun
37,4
101,5
292,10
431,11
776,4
1090,5
1372,5
1465,13
1931,3
2004,11
2359,1
2436,6
2466,8
2495,13
2669,11
3010,2
3083,2
3263,8
3429,7
3544,14
3785,7
4314,13
4471,3
4578,4
4708,3
5016,14
5150,8
5261,7
5288,3
5329,5
5361,17
5401,13
5680,6
5907,7
5985,5
6025,4
6138,11
6325,6
6742,3
7128,5
7151,13
7174,6
7227,7
7267,2
7313,1
7375,7
7794,6
8071,3
8408,2
8868,4
8919,9
9366,14
9398,5
9971,7
10509,10
10528,5
10579,4
10689,9
10893,1
10950,8
11297,4
11430,8
11784,9
11940,8
12114,2
12372,5
12440,5
12601,3
13186,2
13472,6
13664,3
14121,1
14587,3
14694,2
14799,3
14925,1
14989,1
15022,1
15108,1
15135,5
15287,1
15379,2
