passengerId,longestRun
10,1
120,5
423,6
485,13
500,8
748,6
806,7
836,8
945,8
1037,9
1087,7
1278,7
1433,7
2210,5
2288,12
2737,4
2773,16
3019,9
3095,4
3476,7
3936,6
4647,13
4792,8
4887,3
5017,3
5133,7
5170,4
5194,8
5299,5
5857,6
6450,2
6461,3
7269,1
7677,14
7835,8
8247,4
8403,12
8631,8
8857,5
8860,5
9284,3
9782,5
9806,3
10057,9
10181,9
10324,1
10398,15
10399,9
10747,7
11170,5
11175,10
11591,4
11874,9
12091,4
12352,5
12459,2
13100,5
13188,2
13396,4
13429,1
13877,1
13909,4
13936,2
14234,2
14346,1
14723,3
15321,2
15465,1
