passengerId,longestRun
46,6
217,6
284,9
358,11
409,12
494,13
987,2
1008,17
1414,4
1660,3
1841,5
2561,11
2614,9
2781,9
3021,20
3023,2
3434,6
3467,8
3906,7
3920,13
3968,13
4017,10
4097,16
4099,9
4658,5
5308,6
5382,4
5515,9
6034,3
6462,4
6517,3
6582,4
6615,2
6634,6
6819,13
6947,9
7003,5
7257,5
7554,5
7716,15
7851,14
7951,12
8173,8
8283,7
8547,2
8719,1
8933,7
9083,11
9200,4
9247,12
9433,10
9460,13
9533,1
9733,6
9741,3
9789,10
10015,13
10363,6
10460,14
10477,6
10633,2
10941,3
11575,3
11782,7
12055,2
12105,6
12228,8
12231,6
12808,1
12864,1
12928,1
12953,2
13479,4
13757,4
13835,4
14829,1
14919,1
15266,1
15336,3
