passengerId,longestRun
212,13
766,9
779,14
970,16
1362,9
1501,6
1924,3
2276,12
2294,15
2358,12
2546,13
2908,9
2926,21
3067,10
3175,13
3828,5
3853,5
4128,4
4506,5
4542,15
5138,12
5218,6
5529,14
5569,8
5634,13
5735,7
5926,8
6100,17
6146,12
6566,5
6754,4
6971,1
7237,6
7342,10
7689,3
8125,2
8237,10
8773,4
8944,7
9097,11
9269,4
9340,11
9467,4
10131,4
10454,14
10462,4
10629,7
10826,2
10912,1
11193,11
11570,3
12070,6
12142,2
12574,9
12699,3
12740,2
12742,4
12821,3
13070,1
13130,3
13262,4
13337,2
13470,2
13593,4
13892,2
14053,5
14828,1
14908,1
15110,3
15139,2
15303,2
15332,3
15350,3
