passengerId,longestRun
76,4
102,6
175,4
426,3
1204,11
1386,16
1507,11
1784,3
1825,11
1837,11
2374,1
2422,6
2661,3
2683,14
2866,2
2871,1
3214,9
3337,2
3346,9
3596,9
3763,6
4438,14
4567,12
4581,8
4782,9
4786,10
4846,11
4927,14
5440,11
5492,5
5937,6
6119,3
6302,5
6597,5
6652,11
6799,4
6901,4
7247,6
7357,3
7420,9
7666,8
8093,13
8367,1
8487,3
8718,2
8884,7
8957,7
8988,20
9408,5
9800,10
10157,1
10190,5
10261,10
10357,13
10452,10
10998,1
11012,5
11210,1
11468,1
11484,5
11489,1
11547,3
11635,4
11788,7
11790,2
11813,5
12210,12
12230,6
12457,3
12560,3
12609,1
12838,3
12887,5
12896,1
13067,2
13086,3
13580,5
13588,2
14567,2
14632,3
15018,2
15479,1
