passengerId,longestRun
216,8
286,9
598,4
767,7
840,2
864,11
1109,7
1170,4
1197,6
1304,2
1311,15
1573,13
1869,3
2074,10
2425,11
2507,7
2686,8
2689,13
2725,12
2780,13
2834,8
3126,7
3273,9
3313,2
3525,7
3529,14
3768,8
3910,17
4026,7
4070,16
4074,3
4119,2
4186,3
4587,9
4711,17
5368,11
5389,2
5420,11
5464,15
5514,9
5538,14
5780,6
6014,11
6020,13
6102,10
6245,1
6403,3
6753,8
6765,8
7256,3
7467,4
7640,9
7772,10
7807,8
8337,2
8354,1
8427,12
8479,7
8584,11
8811,6
9157,10
10597,10
10659,4
11033,5
11088,9
11119,6
11358,2
11880,10
11910,8
11961,2
12053,6
12193,5
12198,5
12693,2
12861,1
13076,4
13217,7
13458,1
13529,2
13646,3
13729,3
13827,1
14527,1
14660,2
14680,4
15204,1
15219,1
15268,1
15335,3
15351,2
