passengerId,longestRun
214,7
449,10
461,12
538,4
719,14
1024,14
1284,4
1478,3
1493,12
1536,8
1622,12
1729,6
2231,19
2322,11
2855,1
2921,4
3038,2
3131,7
3769,3
3780,1
4135,10
4290,3
4401,8
4421,12
5093,11
5341,7
5472,4
6208,15
6222,7
6542,7
6771,3
6936,13
6960,10
7053,7
7132,3
7178,3
7406,7
7896,11
7914,12
8235,13
8290,16
8359,7
8618,6
8775,11
9008,4
9626,9
9723,13
9850,6
9902,5
10760,10
10952,1
11283,5
11351,4
11456,6
11849,5
11863,7
11942,1
12168,4
12280,3
12286,7
12379,3
12624,1
12879,1
13178,6
13501,3
13550,5
13610,5
14024,4
14197,1
14282,1
14510,3
14797,5
14871,1
14881,1
14891,1
15134,2
15263,1
15408,1
