passengerId,longestRun
188,10
399,12
693,6
1052,19
1199,4
1445,9
1458,9
1483,5
2069,5
2116,7
2300,7
2575,17
2643,5
2684,19
2700,10
2807,6
2854,4
2942,8
2975,20
3092,8
3326,4
3612,11
3692,6
3696,4
3766,8
3787,9
3909,5
4138,2
4970,8
5142,3
5245,3
5284,6
5422,12
5618,4
6043,15
6250,1
6331,5
6912,10
7096,5
7350,13
7818,10
8072,7
8356,3
8368,11
8485,7
8552,18
8583,3
8810,17
8945,9
9447,3
9589,2
11014,9
11214,10
11470,4
11584,2
11598,2
11858,8
12015,5
12131,7
12192,7
12455,2
12788,3
13037,3
13061,3
13556,6
13885,5
14001,2
14015,1
14040,1
14154,1
14577,1
14787,4
14969,1
15125,2
15153,5
15279,2
