passengerId,longestRun
90,1
159,5
256,12
457,6
690,16
709,8
851,8
1276,19
1797,8
1852,4
2280,12
2381,4
2679,4
2721,5
2770,6
3071,17
3107,13
3335,2
3450,3
3466,16
3490,13
3896,16
3966,9
4041,6
4063,13
4285,14
4325,4
4450,11
5076,7
5156,6
5246,15
5268,7
5580,8
5678,5
5717,7
5724,9
5772,5
5944,16
5972,6
6048,8
6269,4
6525,2
6857,19
7283,1
7625,12
7824,3
8054,5
8225,10
8663,2
8674,14
8787,1
8798,6
9267,12
9919,10
10034,12
10075,7
10646,2
10766,7
10958,6
11181,4
11740,4
11757,7
11970,4
12830,3
13033,3
13583,5
13853,5
13905,3
14069,7
14287,1
14370,1
14516,3
14520,3
14565,1
14761,4
15034,1
15212,1
15236,1
15294,1
