passengerId,longestRun
282,8
285,10
647,6
1106,12
1247,14
1281,14
1492,5
1539,15
1604,2
1616,13
1702,10
1742,10
1834,4
2000,10
2001,8
2387,11
2875,10
2967,12
3629,10
4156,7
4391,18
4481,7
4606,14
4854,17
5167,8
5454,5
5774,8
6093,15
6426,7
6590,7
6594,8
6923,9
7039,16
7276,4
7423,4
7480,1
7654,9
8030,14
8145,6
8210,6
8358,19
8463,10
8474,12
8990,7
9338,5
9412,5
9430,7
9697,2
9921,6
10040,8
10359,10
10658,8
10717,4
10793,2
10933,1
11073,14
11296,15
11366,5
11604,3
11760,6
11773,4
11827,7
11862,1
11958,5
11990,5
12000,5
12367,1
12494,4
12777,4
12862,8
13147,2
13214,2
13747,4
13816,1
13954,2
14103,1
14371,2
14513,1
14575,1
14623,3
14765,3
14811,1
14819,1
15038,3
15090,4
15441,1
