passengerId,longestRun
130,14
196,5
427,8
486,14
487,2
823,6
932,19
1050,17
1059,9
1152,9
1157,10
1374,7
1403,14
1428,11
1972,16
2277,16
2282,6
2439,7
2473,7
2706,7
2828,1
3024,18
3125,3
3821,11
4482,9
4545,3
4806,4
4923,4
5544,17
5551,12
6081,6
6284,1
6458,10
6722,6
6933,1
6985,9
7226,6
7478,3
7576,6
7783,8
7826,5
7967,6
8078,18
8319,3
8461,12
8716,5
8964,18
9188,10
10091,1
10330,9
10861,2
11329,5
11617,2
11667,8
11830,5
11856,5
11982,5
12029,4
12064,6
12795,3
12882,3
12891,8
13004,2
13241,2
13357,2
13359,1
13829,3
14251,3
14528,1
14559,3
14786,5
14798,2
15061,4
15104,2
