passengerId,longestRun
502,4
656,5
1055,14
1480,3
1921,3
2088,12
2244,13
2583,4
2881,1
2900,1
3144,8
3296,7
3302,11
3382,9
3603,8
3680,12
3869,2
4108,8
4113,11
4161,11
4473,19
4872,11
5107,5
5126,9
5729,5
5888,4
6130,5
6225,3
6262,2
6322,11
6555,8
7032,3
7234,1
7504,6
7539,10
7637,5
8146,11
8228,11
8640,2
8846,10
8977,9
9114,11
9134,2
9207,4
9295,5
9809,7
9954,12
10070,1
10141,7
10246,4
10284,2
10382,8
10622,6
10670,7
10755,1
10946,2
11124,4
11142,10
11420,6
11581,2
11678,3
11943,1
12164,6
12596,4
12697,6
12860,1
12889,1
12970,1
13058,1
13166,4
13242,4
13487,5
13551,3
13612,4
13871,6
13882,1
13964,2
14106,1
14116,1
14124,1
14158,2
14353,1
14415,1
14442,1
14573,3
14794,3
15185,3
15315,2
