passengerId,longestRun
45,9
47,12
53,13
148,10
394,15
484,9
531,3
572,7
619,3
669,12
972,16
1159,4
1394,8
1443,4
1748,4
1755,7
1851,4
2236,9
2644,12
2688,4
3176,11
3194,8
3212,1
3317,16
3425,5
3473,7
3798,12
4735,9
4738,6
4781,11
4836,3
4862,10
4936,3
5445,5
5747,12
5812,13
5952,8
6038,5
6316,4
6405,3
6495,5
6701,11
6707,13
6775,2
7115,7
7315,4
7415,1
7457,7
7560,15
8088,9
8497,7
8597,7
8662,10
8838,9
9023,3
9397,7
9519,3
9570,4
10026,3
10080,6
10118,1
10256,6
10344,5
10582,3
10778,12
10840,2
11232,4
11255,6
11269,5
11312,6
11651,10
11875,4
12065,3
12074,7
12088,11
12826,4
13386,1
13932,3
13938,2
13974,2
14068,4
14148,1
14226,4
14319,1
14351,1
14861,1
14922,1
14936,1
