passengerId,longestRun
97,8
133,4
351,10
470,7
663,10
723,5
980,8
1630,6
2167,7
2597,10
2785,6
2837,1
3177,18
3223,16
3307,16
3310,8
3397,2
3620,6
3625,3
3789,7
3790,1
4363,15
4537,7
4612,9
4679,6
4713,11
4776,2
4852,15
5322,2
5474,4
5820,5
6033,10
6220,8
6367,5
6395,3
6539,6
6561,5
6650,3
7086,5
7091,4
7171,3
7173,2
7213,6
7221,3
7239,1
7588,3
7700,9
7769,4
8399,15
8548,12
8851,10
9390,2
9935,8
10184,8
10625,5
10859,1
10934,2
10981,3
11488,1
11580,4
11616,3
11998,2
12110,4
12433,3
12675,1
12696,3
13022,1
13705,3
13865,3
13990,2
14145,2
14350,2
14836,1
15044,3
15176,4
15302,2
