passengerId,longestRun
463,4
551,8
830,6
853,13
939,9
1200,11
1319,9
1329,9
1460,12
1471,7
1542,8
2033,14
2181,12
2309,3
2508,10
3031,4
3102,13
3341,6
3634,9
3865,15
4066,13
4147,14
4370,11
5224,3
5240,10
5483,13
5581,3
5733,13
5913,5
5947,6
5957,9
6055,6
6089,17
6113,14
6380,15
6478,14
6647,3
6680,2
6762,7
7036,8
7370,5
7411,5
7566,3
7618,12
7905,4
7953,8
8102,12
8285,5
8318,2
8342,2
8600,4
9034,6
9037,4
9163,2
9330,9
9432,5
9623,12
10259,4
10297,6
10418,6
10530,8
10555,6
10723,3
10967,8
11206,5
11308,6
11440,2
12171,5
12619,4
12670,1
12888,1
13071,1
13077,2
13283,3
13704,2
13881,4
14622,3
14673,4
14698,3
14897,1
14934,1
15249,1
15395,2
