passengerId,longestRun
38,4
82,7
350,22
472,5
523,7
609,5
695,9
1220,8
1396,8
1500,9
1780,8
1871,11
2108,12
2135,6
2211,10
2372,2
2589,8
3775,4
4209,16
4338,12
4455,6
5395,9
5841,9
6132,6
6266,4
6991,5
7022,4
7057,2
7432,1
7820,18
7901,3
8129,3
8310,4
8455,3
8650,6
8687,7
8918,5
9046,12
9089,8
9103,1
9530,4
9769,13
9937,9
10196,16
10527,4
10817,2
10822,6
11127,4
11208,9
11289,3
11331,6
11466,10
11867,9
12221,8
12294,5
12461,3
12911,6
13640,6
13903,6
13961,2
14664,3
14776,4
14879,1
15071,4
15152,2
15186,5
15280,3
15454,1
