passengerId,longestRun
142,8
168,4
254,13
324,14
481,12
749,16
761,12
927,7
1187,3
1295,6
1314,14
1400,7
2205,6
2405,9
2559,11
3145,10
3323,8
3379,2
3760,12
4000,13
4247,15
4259,4
4385,2
4752,6
5306,4
5434,11
5468,8
5615,13
5679,6
5688,7
5753,4
5763,6
5862,5
6091,5
6204,3
6503,10
6532,14
6874,16
6981,9
7288,10
7514,6
8033,6
8047,7
8444,6
8683,1
8823,10
9210,4
9407,4
9670,2
9694,3
9695,2
9701,8
9784,9
10302,1
10406,9
10410,4
10611,2
10788,5
10809,10
11401,1
11479,1
11514,8
11797,6
11968,1
12093,4
12255,7
12350,5
12581,5
12982,5
13017,2
13210,4
13417,6
13607,7
13803,8
13817,5
13920,2
13994,2
14165,1
14525,2
14593,3
14656,1
14665,4
14754,4
14920,1
14999,1
15415,1
15495,1
