passengerId,longestRun
3,4
435,21
576,6
863,15
979,16
982,5
1227,5
1451,17
1662,13
1682,9
1890,7
1900,12
2024,9
2047,3
2100,13
2232,11
2516,21
2566,5
2605,10
2613,12
3383,7
3699,8
3817,7
3898,6
3938,8
4112,11
4162,9
4200,20
4237,14
4305,6
4686,6
5280,6
5356,15
5547,8
6360,3
6562,3
6673,7
6689,11
6739,5
6900,16
7140,7
7193,9
7230,10
7277,5
7496,5
7693,10
7741,14
7793,12
8271,8
8501,13
8507,6
8724,9
8849,2
9171,10
9334,2
9529,8
9631,7
9642,6
9995,8
10276,6
10400,3
10757,12
11015,2
11118,4
11176,8
11227,1
11645,7
11701,9
11868,9
12112,6
12270,2
12489,3
12630,3
12829,1
13073,3
13149,2
13175,2
13253,7
13538,3
14021,5
14588,3
14667,3
14932,1
15060,1
15087,1
15270,1
15361,2
