passengerId,longestRun
243,10
278,6
367,8
442,7
705,8
720,6
1175,4
1202,15
1463,4
1532,14
1690,4
1919,7
1936,9
2030,16
2371,4
2520,6
2598,6
2797,12
2944,9
3034,5
3120,14
3452,5
3847,14
3866,6
4072,14
4191,9
4509,6
4519,2
5572,12
5850,14
6129,6
6230,3
6287,5
6806,3
6879,7
6885,7
6905,9
6911,6
7146,3
7303,5
7424,4
7543,8
7595,10
7626,14
8509,6
8611,3
8791,5
8887,8
8955,4
9686,8
9775,6
9887,6
10004,13
10178,2
10205,7
10433,7
10448,6
10779,6
10913,4
10923,2
11334,7
11345,4
11662,6
11842,5
12402,3
12422,3
12472,1
13035,1
13527,1
13764,2
13907,2
14181,1
14267,1
14329,2
14626,4
14779,4
15198,2
