passengerId,longestRun
237,7
241,10
347,15
564,9
588,9
602,10
857,11
1497,3
1547,8
1636,10
1740,15
1983,3
2278,10
2341,1
2549,10
2660,11
2882,1
3158,7
3484,7
3491,15
3662,12
3888,11
4028,9
4220,13
4684,6
4762,3
4798,12
5025,10
5213,3
5304,15
5343,6
5364,9
6044,5
6136,10
6479,10
6614,1
6635,2
6676,3
6690,2
7325,6
7408,1
7608,15
7796,8
7819,3
7911,7
8037,16
8320,14
8801,10
9270,6
9746,9
10000,10
10019,4
10078,1
10240,6
10282,4
10499,4
11101,8
11148,6
11222,3
11393,7
11419,1
11700,1
12215,1
12237,1
12559,5
12863,3
13207,1
13230,3
13286,3
13859,1
14380,2
14851,1
15424,1
