passengerId,longestRun
134,9
245,10
329,5
504,6
536,10
645,6
732,13
971,5
1081,7
1344,6
1369,18
1590,4
1596,4
1611,13
1626,11
1654,12
1859,8
2160,15
2816,11
2843,1
2913,7
2943,7
2957,11
3090,12
3140,7
3336,12
3363,2
3732,5
3773,16
4130,11
4222,9
4452,4
4838,9
4871,12
4901,6
4909,5
4993,13
5032,5
5164,8
5404,12
5448,11
5765,12
5870,3
6124,3
6494,7
6600,7
7158,3
7209,19
7548,5
7705,10
7854,9
7961,7
7970,1
8029,5
8506,5
8709,1
8858,4
9711,10
10120,4
10165,8
10206,7
10506,5
10651,8
11438,9
11444,1
11611,1
11626,1
11687,10
11722,4
11744,5
11835,5
12182,5
12537,6
12736,3
12931,2
13234,4
13688,3
13700,4
13810,2
13966,2
14336,1
14618,2
14769,4
14900,1
15127,2
15367,2
15383,2
15388,2
