passengerId,longestRun
32,6
43,9
420,15
555,5
696,11
752,19
1051,6
1073,10
1089,16
1108,15
1128,9
1134,10
1550,5
2077,1
2112,10
2223,15
2667,11
3312,15
3440,11
3863,8
4034,22
4095,2
4211,9
4231,7
4284,6
4574,8
4618,5
4883,4
4986,5
5100,10
5143,10
5276,7
5520,6
6393,5
6646,4
6783,15
6829,10
7059,11
7099,12
7156,2
7271,9
7346,17
7633,9
7973,3
7983,7
8338,6
8400,10
8765,8
9136,7
9349,4
9776,7
9915,7
10030,8
10081,1
10244,13
10262,5
10783,1
10905,2
11046,11
11113,2
11347,6
11925,1
12319,1
12349,1
12396,4
12608,1
12813,7
13126,2
13136,2
13314,6
13545,4
13714,5
13809,2
14112,3
14280,1
14423,1
15269,1
