passengerId,longestRun
311,18
534,12
578,13
798,22
873,14
1195,3
1249,6
1260,9
1293,12
1351,19
1411,8
1676,6
1684,12
2313,8
2399,4
2524,8
3142,9
3157,14
3205,11
3381,2
3832,3
4205,8
4269,10
4333,8
4350,9
4532,3
4794,8
4811,12
4984,9
5358,14
5616,8
5708,9
5903,8
5924,7
6333,7
6518,2
7483,5
7533,16
7581,15
7600,8
7687,3
8649,1
9168,7
9598,11
9845,3
10009,8
10052,7
10066,6
10328,11
10494,12
10888,4
10891,1
10910,11
10947,1
11004,2
11906,5
11966,1
12076,5
12314,4
12592,2
12640,2
12738,5
12804,1
13324,1
13446,3
13684,2
14905,1
15067,1
15410,1
