passengerId,longestRun
121,10
824,6
1176,3
1285,3
1828,17
1878,6
1943,8
2465,14
2548,16
3505,9
3583,5
3606,4
3755,14
4169,5
4427,9
4469,7
4670,19
4757,4
4911,9
5466,9
5791,5
6039,8
6288,4
6427,4
6432,6
6654,3
6867,6
6869,6
7081,4
7293,4
7396,6
7537,8
7713,14
7832,20
7947,3
8014,13
8052,2
8140,7
8938,4
9053,10
9463,2
9726,7
9734,6
9886,5
10225,4
10266,11
10356,10
10635,1
10765,3
11156,7
11365,2
11439,1
11501,2
12252,4
12257,3
12566,3
12678,1
12752,1
12919,4
13114,2
13194,8
13368,1
13425,2
13561,6
13655,2
13761,1
13775,4
13779,2
13894,7
14095,5
14262,2
14331,2
14348,1
15391,2
