passengerId,longestRun
41,1
499,2
907,5
1085,12
1114,5
1273,9
1473,7
1574,8
1689,6
1695,2
1716,5
1783,13
2051,5
2171,10
2474,4
2556,13
2825,12
2935,15
3017,5
3108,7
3139,5
3657,17
3953,12
4098,3
4258,7
4359,18
4526,11
4546,14
4785,6
4939,11
5052,4
5373,3
5484,8
5834,7
6622,14
6651,1
6961,4
7274,1
7314,1
7482,1
7837,17
8166,3
8170,3
8647,2
8654,5
8854,5
9094,9
9144,2
9360,8
9371,2
9520,2
9541,5
9607,2
9903,6
10292,4
10320,8
10830,5
10886,1
11132,4
11300,13
11524,7
11647,1
12311,6
12432,5
12491,1
12536,2
13293,3
13377,1
14026,4
14209,4
14400,1
14439,2
14718,5
14721,3
14910,1
