passengerId,longestRun
226,16
242,11
430,10
453,9
726,12
817,6
977,9
1009,15
1121,6
1230,14
1997,6
2438,7
2695,8
2954,9
3355,3
3485,6
3591,4
3700,8
3868,7
3873,13
4015,5
4109,13
4355,8
4591,12
4892,5
5105,8
5827,5
5832,4
5872,8
5896,9
6147,5
6182,6
6274,4
6513,3
6836,11
6965,3
7290,4
7536,3
7690,4
7900,10
7913,7
7916,4
7937,7
8490,5
8549,4
8875,7
9030,15
9562,13
9764,4
9943,4
10068,1
10599,6
11044,7
11362,5
11374,3
11462,6
11614,4
12439,8
12511,4
12705,5
12722,3
12926,3
13121,5
13134,3
13157,2
13309,3
13436,1
13456,8
13565,7
13657,9
13826,4
14076,4
14522,2
14668,3
15050,1
15100,1
15435,1
