passengerId,longestRun
85,1
106,4
111,10
332,14
575,5
735,12
815,10
867,14
1228,14
1310,8
1404,12
1456,12
1556,7
1947,17
2222,9
2299,6
2367,1
2449,5
2464,7
2625,17
2722,13
2805,3
2808,4
3084,9
3283,8
3729,6
3917,6
4101,5
4383,6
4400,12
4448,4
4500,8
4893,8
5436,11
6158,5
6294,19
6757,6
7216,3
7321,14
7471,4
7498,1
7511,12
7638,12
7840,9
7934,9
8255,7
8362,5
8468,1
8673,2
9052,10
9143,1
9205,8
9553,2
9608,1
9621,8
9638,8
9685,6
9719,4
10248,8
10556,4
10564,9
11111,9
11458,3
11578,7
12207,1
12238,1
12245,1
12407,3
12990,6
13189,3
13342,1
13405,7
13428,3
13730,2
13762,3
14048,4
14168,3
14311,2
14467,1
14499,3
