passengerId,longestRun
36,1
75,15
302,8
603,20
722,6
984,7
1557,6
1667,10
1913,8
1971,8
2034,5
2035,18
2200,8
2252,7
2450,11
2554,12
2678,13
2750,6
3497,7
3604,6
3738,9
3883,20
4195,7
4272,12
4366,17
5502,4
5620,9
5927,9
6148,14
6381,4
6456,10
6515,11
6697,2
7031,4
7162,22
7529,11
7599,5
8103,8
8227,8
8230,9
8257,14
8624,8
8844,6
9058,9
9164,2
9641,4
9755,11
9843,3
10003,4
10089,8
10161,1
10277,6
10280,2
10694,2
10978,2
11139,4
11305,7
11326,12
11375,3
11412,5
11763,6
11807,10
11898,8
12022,5
12051,6
12152,6
12271,4
12310,6
12885,1
12972,2
13056,2
13453,2
13493,3
13972,3
14237,2
14572,1
15058,1
15419,1
