passengerId,longestRun
59,7
122,3
129,9
372,7
542,5
620,15
1144,7
1413,22
1470,11
1907,3
2105,12
2125,11
2799,7
3116,9
3707,12
3744,10
3979,14
4470,7
5134,4
5330,14
5398,4
5703,5
6063,8
6307,7
6309,5
6560,11
6791,3
6962,9
6992,5
7302,4
7943,2
7968,8
8538,3
8559,5
8580,3
8701,1
8877,9
9872,5
9963,5
10391,1
10489,4
10914,5
11050,12
11202,2
11646,1
11900,5
12233,8
12405,4
12486,10
12531,9
12569,5
12677,1
12794,6
12883,6
12991,1
13043,1
13081,1
13129,6
13151,3
13222,3
13415,2
13513,4
13681,3
13740,4
13821,2
13830,6
13855,1
14118,3
15025,1
15146,4
15413,1
