passengerId,longestRun
308,10
604,5
810,9
842,2
899,12
930,11
1065,6
1095,19
1221,8
1305,5
1317,11
1568,10
1814,5
1847,3
1962,8
2260,8
2401,11
2459,10
2540,7
2969,20
2972,8
3022,5
3215,1
3230,12
3293,10
3816,8
3965,11
4216,3
4328,4
4638,6
4706,7
4763,3
4865,6
5011,2
5161,11
5179,2
5207,10
5531,5
5945,5
5963,12
5977,18
6413,7
6429,3
6618,5
6818,7
6832,11
6987,17
7069,5
7407,5
7907,4
8508,4
8590,20
8596,13
8702,14
8723,3
8939,7
9635,4
10600,3
10762,11
10787,3
11353,12
11373,6
11445,1
11512,2
11824,6
11845,4
12250,6
12344,2
12837,1
12900,4
13341,1
13555,3
13629,3
14039,6
14088,3
14235,2
14261,4
14369,1
14466,2
14585,1
14732,3
14909,1
15109,1
15181,3
15228,1
