passengerId,longestRun
31,1
376,10
516,7
662,20
958,2
1361,5
1434,13
1722,8
1811,6
1991,10
2414,7
2441,24
2491,8
2894,10
2963,8
3372,3
3408,5
3457,3
3570,8
3879,3
3955,14
3970,13
4069,16
4293,18
4402,9
4623,11
4646,13
4783,7
5103,6
5909,7
6074,9
6193,7
6337,2
6587,4
6698,1
6766,2
7220,14
7326,9
7426,1
8222,12
8499,2
8786,8
8824,14
8989,8
9196,6
9252,22
9274,10
9362,15
9409,7
9549,1
9595,1
9602,6
10095,8
10187,6
10515,11
10538,2
10608,4
10768,4
10974,3
11521,10
11553,6
11804,7
11908,1
12244,9
12682,2
12708,4
12769,1
13198,2
13239,3
13316,3
13477,7
13506,4
13770,4
14334,1
14358,2
14563,3
14979,1
15149,2
15262,1
15354,2
