passengerId,longestRun
39,4
98,11
187,16
496,2
561,5
845,4
1297,11
1733,16
1918,7
2451,8
2639,7
2745,12
2806,3
2832,4
3322,11
3751,8
3974,14
4188,7
4296,8
4733,4
4758,7
4845,10
4928,4
4961,3
5293,5
5412,8
5875,1
5904,6
5941,12
6169,5
6593,4
6843,12
7238,1
7401,6
7502,13
7528,11
7577,4
7598,6
7715,3
7792,10
7920,5
8048,15
8205,3
8343,5
8365,10
8537,3
8575,3
8767,9
9007,7
9130,6
9753,5
10053,7
10060,7
10136,6
10281,4
10304,1
10697,11
11017,6
11103,4
11497,1
11510,5
11563,7
12587,9
12622,2
12964,1
13146,3
13250,3
13366,1
13498,6
13553,6
13728,3
13794,2
13898,6
14511,2
14628,3
14876,1
14967,1
15331,2
15338,2
