passengerId,longestRun
364,21
452,9
501,9
537,11
870,14
1487,9
1566,9
1588,3
1779,11
1829,11
2238,10
2305,1
2543,10
2646,5
2662,9
2868,13
3207,4
3236,1
3320,2
3521,6
3793,1
3807,11
3954,5
4114,4
4244,3
4640,9
5438,16
5980,8
6166,16
6187,7
6480,11
6628,1
6807,13
6952,2
7078,4
7117,10
7249,3
7348,2
7450,8
7755,6
8107,7
8467,2
8635,6
9105,2
9128,6
9310,2
9347,7
10299,6
10649,2
10746,8
10953,7
11665,1
11724,4
11772,3
11859,1
12013,5
12135,6
12181,5
12240,1
12612,2
12735,2
13372,5
13841,2
14580,3
14705,5
14874,1
14955,1
15157,3
