passengerId,longestRun
300,13
616,4
781,11
1004,12
1133,9
1168,5
1178,7
1365,11
1901,3
1993,10
2407,7
2645,12
2716,8
2937,14
3007,2
3065,15
3298,13
3304,2
3354,4
3579,10
3593,11
3627,10
3962,13
4215,12
4344,12
4460,13
4760,8
4818,8
4946,11
4987,5
5002,16
5181,5
5243,8
5269,9
5451,12
5665,10
5723,11
5783,4
5800,14
5978,15
5982,13
6442,9
6559,3
6585,13
6919,2
6929,11
7104,8
7324,8
7365,3
7580,9
7649,5
7781,3
7838,8
8070,3
8248,7
8301,5
8351,10
8599,9
8829,4
9125,8
9485,3
9766,12
10255,5
10265,6
10855,1
11844,7
11903,1
12043,7
12129,2
12147,3
12437,6
12978,2
12980,2
13030,1
13042,1
13244,7
13530,6
13668,9
13886,4
14077,6
14119,1
14310,2
15089,1
15288,1
