passengerId,longestRun
508,7
520,6
657,10
884,5
1306,8
1489,8
1546,5
2067,7
2727,8
2984,7
3018,7
3077,15
3079,2
3292,17
3948,10
4223,14
4586,11
4884,6
4958,3
4960,2
5019,8
5530,17
5919,13
5950,6
6161,4
6406,4
6821,4
6927,9
6986,9
7403,16
7681,4
7931,1
8043,4
8100,3
8204,8
8344,2
8441,14
8543,5
8942,5
9265,8
9378,4
9566,1
9820,10
9913,6
10135,2
10572,9
10685,11
10838,8
10909,16
11129,4
11395,6
11396,11
11624,1
11978,1
12293,3
12765,3
12831,1
13190,3
13279,4
13620,12
13697,3
13752,2
13933,4
13991,2
14236,2
14255,3
14307,2
14635,3
14778,4
14991,1
15042,4
15340,2
