passengerId,longestRun
321,7
327,6
380,10
400,11
750,10
785,8
829,9
886,8
1171,6
1179,4
1235,3
1418,7
2380,5
2402,7
2519,10
2693,15
2845,1
2896,4
3160,3
3370,12
3727,8
3952,6
4175,9
4775,4
4789,6
5047,10
5509,14
5646,3
5738,12
5811,11
5843,7
5867,25
5951,6
5976,6
6211,3
6656,7
6660,1
6758,12
7064,12
7167,7
7188,6
7304,1
7575,7
7630,6
7884,7
7960,4
8065,2
8414,3
8517,10
8659,10
8803,17
8867,9
8904,13
8961,26
11218,2
11265,6
12058,5
12155,2
12219,1
12247,3
12408,8
12648,5
12720,3
12989,2
13009,4
13072,2
13595,2
14059,6
14419,1
14503,3
14641,2
14716,4
14841,1
14971,1
14980,1
15373,3
