passengerId,longestRun
104,4
219,9
368,20
515,10
623,5
834,4
944,7
978,8
1075,15
1151,12
1232,10
1388,11
1436,11
1894,6
2296,4
2820,4
3162,9
3234,9
3291,9
3935,11
4170,16
4508,3
5171,10
5571,12
5803,12
6083,8
6359,4
6382,19
6692,3
6751,4
6820,7
7500,2
7590,20
7658,9
7762,5
7829,7
7859,13
8184,3
8341,2
8665,4
8722,8
8770,2
9150,9
9318,9
9544,7
9817,2
9922,10
10269,3
10495,4
10637,3
10668,9
10721,2
10961,1
11185,3
11336,5
11390,4
11516,4
12041,8
12380,6
12525,4
12595,3
12731,4
12748,2
13010,1
13102,2
13133,6
13169,2
13218,6
13536,6
13662,3
13790,2
13869,5
13902,2
13982,5
14324,1
14498,3
14737,3
14814,1
15026,1
15162,2
15337,2
15499,1
