passengerId,longestRun
118,5
524,14
763,21
805,9
1078,17
1380,3
1681,7
1863,12
1872,9
1892,8
2136,10
2739,4
3164,11
3394,2
3714,4
3949,5
3950,9
4110,13
4292,11
4441,17
4771,11
4842,3
5375,12
5493,3
5669,13
5682,8
5953,15
6253,3
6977,5
7024,4
7043,13
7286,12
7363,8
7969,2
8269,14
8300,6
8567,3
8614,9
8979,13
9003,5
9044,7
9075,6
9115,2
9353,9
9500,13
9763,7
10016,12
10194,7
10207,1
10595,9
10795,19
10872,1
11293,2
11340,3
11397,3
11932,8
11954,10
12050,7
12069,6
12363,5
12755,3
13634,2
13767,3
14263,2
14485,1
14550,2
14650,4
15045,1
15163,3
