passengerId,longestRun
179,3
306,3
441,15
448,13
557,11
563,5
659,9
1023,17
1222,4
1237,6
1251,7
1424,15
1651,21
2017,6
2163,4
2253,7
2424,4
2434,4
3338,3
3557,8
3685,6
3795,1
4249,21
4491,4
4719,11
4982,13
5130,3
5146,5
5217,8
5543,6
5667,7
5710,11
5840,3
6295,8
6396,11
7170,6
7296,1
7451,13
7461,4
7468,3
7541,3
7551,16
7898,14
8022,4
8081,3
8131,7
8148,6
8280,12
8526,6
8652,1
8946,6
9137,1
9633,7
9708,3
10211,1
10333,1
10663,6
10805,5
10932,3
10935,2
11069,5
11234,4
11494,1
11983,1
11996,2
12326,7
12570,7
12671,3
12756,2
12766,3
13216,2
13953,2
14180,1
14501,3
14540,2
14844,1
