passengerId,longestRun
273,8
758,14
1033,16
1105,3
1158,19
1205,9
1467,10
1494,5
1511,14
1656,11
1854,3
2542,5
2587,5
2641,6
3002,13
3096,5
3289,7
3720,9
3872,6
3972,6
4311,3
4388,13
4490,12
4720,5
4795,7
5290,3
5748,12
5869,12
6392,3
6417,3
6894,5
7340,6
7431,6
8240,10
8333,8
8371,9
9025,8
9152,9
9181,1
9302,10
9550,6
9964,10
10228,4
10536,13
11042,5
11472,11
11710,3
11959,1
12048,3
12090,2
12361,5
12383,1
12575,2
12951,3
13257,3
13384,5
13442,5
13797,2
13840,5
14432,1
14604,3
14988,1
15296,1
15420,1
