passengerId,longestRun
52,10
146,1
346,5
546,11
608,6
694,14
1263,17
1307,5
1328,7
1762,16
1849,17
1987,11
2066,4
2219,5
2415,9
2634,10
2714,6
2790,14
3308,7
3558,11
3645,15
3715,3
3838,3
3961,9
4217,18
4447,5
4524,9
4534,10
4599,5
4839,5
4988,11
5053,6
5073,17
5494,11
5521,2
5608,10
5715,5
5928,8
6328,6
6379,3
6463,4
6572,7
6725,14
6781,6
6994,12
7098,11
7534,3
7702,5
7939,4
8323,8
8638,2
8974,4
9066,13
9119,5
9487,8
9578,4
9581,11
9652,2
10036,5
10397,9
10469,6
10698,6
10799,13
11261,1
11318,3
12371,12
12724,1
12971,1
13184,4
13201,5
13330,2
13491,3
13940,5
14107,1
14225,4
14248,2
14249,2
15166,3
15222,1
15422,1
15438,1
