passengerId,longestRun
157,20
1048,11
1330,12
1347,11
1897,6
2059,5
2261,10
3432,15
3474,3
3781,3
3818,7
4151,8
4357,7
4989,12
5135,3
5237,10
5249,9
5256,5
5758,7
5771,15
5821,8
5940,4
6012,9
6254,1
6854,9
6855,11
6918,7
6925,4
7060,13
7198,8
7200,12
7368,5
7955,10
8002,3
8010,11
8119,9
8223,10
8346,3
8436,2
8523,5
8920,10
9028,7
9376,14
9503,6
9509,10
9881,5
10033,10
10109,6
10323,5
10589,3
10639,4
11034,9
11196,4
11530,6
11606,1
11933,1
12514,7
12674,2
13273,4
13449,1
13581,4
13682,8
13776,5
13836,2
13875,2
13959,5
14012,4
14052,2
14228,1
14383,1
14388,1
14707,4
14791,4
14968,1
15107,2
15390,2
15458,1
15491,1
