passengerId,longestRun
356,16
403,7
490,12
741,11
784,7
871,14
923,9
975,19
1000,9
1066,12
1381,13
1449,16
1517,2
1543,3
1794,11
1822,19
1864,7
1928,13
1944,6
2009,1
2010,2
2036,9
2286,9
2840,8
3528,16
3567,8
3616,9
3784,11
4085,9
4805,7
5106,3
5309,2
5716,15
5860,1
5902,6
6017,12
6049,7
6085,11
6540,4
6620,1
6863,8
6938,8
7050,3
7217,1
7414,8
7668,12
8190,16
8312,6
8486,3
8574,9
8667,8
8863,8
8912,14
9198,7
9469,3
9488,2
9493,11
9591,2
9668,8
9731,3
9808,5
10069,8
10084,4
10306,12
10408,7
10459,4
10678,3
11286,3
11335,5
11519,5
11659,2
11883,9
12121,5
12576,5
12586,7
13278,2
13643,5
14321,1
14394,2
14424,1
14570,2
14631,4
15235,1
15358,2
