passengerId,longestRun
105,4
131,1
318,11
581,6
850,4
1013,17
1172,5
1412,5
1970,10
2072,11
2221,13
2347,2
2676,13
3209,11
3360,6
3365,9
3477,12
3635,12
3717,4
3994,15
4013,13
4089,14
4310,8
4531,8
5286,7
5377,14
5668,24
5931,9
5956,11
5988,5
6110,3
6575,15
6749,13
6811,7
7615,3
7652,10
7678,2
7995,11
8295,11
8909,9
9084,7
9127,14
9214,4
9281,8
9359,11
9389,7
9501,10
9861,2
9923,5
10384,13
10485,5
10726,6
11483,14
11699,9
12101,2
12205,3
12277,1
12346,1
12381,8
12403,5
12505,5
12543,6
12832,1
12892,1
12999,3
13096,4
13137,5
13549,9
14377,1
14434,1
14672,3
14678,3
14682,3
