passengerId,longestRun
180,3
195,11
436,4
438,10
648,13
811,10
1417,13
1457,3
1749,4
1992,16
2638,2
3047,5
3074,4
3204,8
3241,1
3344,2
3649,9
3761,3
4184,11
4245,8
4467,9
4858,6
5008,8
5504,8
5532,3
5691,7
5849,3
6109,6
6541,13
6607,2
6745,9
6968,8
7485,6
7574,3
7825,13
7844,9
8007,18
8020,11
8428,2
9251,5
9637,2
9659,14
9958,5
10012,6
10777,1
10796,12
10942,3
10996,2
11005,10
11006,7
11055,3
11413,1
11467,1
11703,4
12017,4
12317,5
12420,2
12464,3
12508,8
12657,5
12673,1
12858,4
13097,1
13534,4
13675,2
13698,3
14033,1
14191,1
14200,3
14653,3
14770,5
14837,1
14882,1
14954,1
14960,1
15179,4
15369,2
