passengerId,longestRun
225,9
323,8
352,15
559,9
682,12
981,3
1244,11
1308,14
1577,4
1627,12
1663,6
1678,17
1688,7
1857,5
1866,9
1885,3
2013,1
2052,1
2199,10
2632,3
3016,11
3147,13
3651,9
3889,16
4040,8
4312,5
4393,13
4737,12
4976,2
5151,4
5226,8
5267,7
5465,10
5553,10
5674,8
5836,7
6141,14
6422,5
6472,3
6497,5
7066,6
7299,4
7300,2
7489,8
7738,3
7763,6
7777,10
8110,6
8623,5
9173,3
9324,9
9336,8
9384,6
9386,13
9524,11
9537,11
9628,6
9918,6
9951,13
9956,13
10024,13
10317,1
10405,5
10455,11
10867,2
10881,4
10904,2
11077,6
11140,6
11361,7
11633,9
11656,1
11677,1
11905,1
12278,2
12297,5
12362,5
12623,1
12645,4
13481,2
13507,5
13547,2
13783,3
13796,3
14035,1
14141,1
14265,1
14332,1
14386,1
14849,1
15035,1
15187,2
15485,1
