passengerId,longestRun
28,7
33,8
88,5
208,5
248,15
257,7
384,11
405,9
519,9
1595,14
1673,23
1807,4
2201,18
2209,7
2460,9
2496,8
2563,14
2673,9
2704,5
2769,10
2848,8
3046,12
3163,12
3581,10
4005,3
4148,13
4485,7
4630,8
4777,7
5121,8
5635,10
6213,5
6769,12
6802,10
6822,6
6973,4
7034,7
7147,9
7169,3
7318,15
7353,7
7405,4
8198,4
8420,9
8448,2
8619,2
8643,4
8689,7
8732,13
8734,4
8752,9
8924,5
8940,5
9309,10
9323,2
9401,3
9515,2
9698,5
9760,8
9833,10
9836,8
9967,3
10038,5
10159,5
10272,2
10517,4
10544,4
10607,7
11249,6
11327,7
11504,5
11669,1
11706,4
12036,4
12059,3
12447,4
12801,5
12807,1
12966,3
13026,3
13094,5
13231,2
13280,5
13352,1
13361,1
13363,3
13778,1
13978,6
14017,2
14030,3
14075,5
14127,1
14312,2
15192,2
15259,1
