passengerId,longestRun
252,8
419,13
556,11
593,6
816,13
818,4
874,13
1208,19
1266,17
1373,5
1475,13
1647,2
1696,14
2193,7
2197,14
2382,10
2707,9
2779,3
3449,6
3456,3
3571,10
3622,14
3643,7
3804,3
4152,13
4530,8
4667,7
4700,17
4868,11
5018,8
5370,12
5971,6
6154,12
6623,1
6626,8
6645,2
6795,7
7292,4
7308,7
7377,3
7404,1
7508,18
7720,8
7963,2
8274,3
8529,16
8604,8
8862,7
8931,5
8959,9
9009,6
9250,3
9311,7
9710,10
9810,9
10039,1
10105,4
10122,1
10315,11
10453,12
10542,3
10873,5
11108,4
11463,5
11644,8
11711,8
11777,4
11881,7
12108,3
12209,1
12235,5
12264,2
12538,4
12901,1
13117,2
13119,9
13120,2
13769,3
13997,6
14032,2
14376,1
14552,1
14583,2
14852,1
15211,1
15244,1
15254,1
15402,1
