passengerId,longestRun
66,6
154,10
265,7
432,10
1031,13
1063,13
1303,13
1802,5
1954,13
2283,5
2331,1
2448,6
2457,14
2860,2
3082,3
3424,12
3682,7
3871,9
3977,12
4239,8
4257,6
4265,3
4347,6
4395,19
4451,19
4572,9
5021,12
5129,3
5314,13
5459,18
6052,16
6214,3
6310,13
6440,3
6531,7
7027,4
7185,11
7429,10
7465,5
7513,7
7739,3
7771,5
7964,2
8160,9
8476,2
8804,8
8997,4
9441,23
9548,11
9738,14
9792,6
9858,10
10121,5
10492,9
10549,7
10647,5
10938,13
11174,4
11295,1
11605,6
11610,9
11878,7
11944,1
12086,3
12195,8
12343,4
12364,6
12421,2
12561,2
12642,4
12895,4
12993,6
13416,8
13457,3
13490,4
13815,1
13917,2
13970,5
14198,1
14326,2
14327,2
14328,1
14784,3
14947,1
14981,1
15159,1
15316,3
15370,2
15414,1
