passengerId,longestRun
233,10
506,6
684,8
729,6
745,12
827,14
892,2
1203,6
1823,9
2220,12
2320,7
2329,12
2330,1
2393,2
2445,8
2557,6
2618,3
2762,4
3044,2
3068,2
3159,7
3500,4
3509,11
4120,7
4430,17
4904,15
5004,5
5140,2
5175,14
5348,3
5461,5
5479,14
5789,17
5899,5
5973,6
6084,25
7180,12
7245,7
7410,5
7587,3
7855,6
8214,7
8339,7
8443,4
8625,2
8671,11
9088,7
9190,1
9194,1
9426,6
9480,15
9604,5
9661,11
9768,5
10158,6
10605,8
10634,4
10957,2
11386,4
12099,3
13174,7
13290,2
13353,3
13467,2
13473,2
13531,2
13563,2
13699,3
14020,4
14166,1
14792,4
14901,1
14965,1
15326,2
