passengerId,longestRun
107,1
221,5
266,12
271,13
424,8
882,8
997,10
1124,5
1150,2
1769,22
1817,10
1862,4
1898,9
2164,13
2275,9
2291,9
2879,10
3005,12
3094,2
3554,13
3607,11
3608,19
3733,7
3779,14
3886,7
5613,12
5737,16
5804,1
6042,6
6066,7
6087,7
6216,3
6327,8
6416,12
6592,2
6611,6
6679,1
6746,6
7000,8
7402,5
7680,14
7684,8
7787,5
7987,9
8001,8
8068,9
8121,18
8164,6
8350,14
8434,7
9178,1
9244,9
9326,8
9383,12
9532,17
9839,2
9932,10
10064,3
10285,4
10411,8
10701,11
10980,2
11018,10
11342,4
11400,8
11414,1
11490,2
11698,7
11759,7
12338,7
12342,1
12451,2
12452,6
12580,2
12600,11
12656,2
12661,1
12816,1
12874,4
12910,7
13028,3
13089,1
13260,5
13339,1
13540,6
13570,2
14123,1
14153,1
14196,2
14426,1
14534,1
14539,3
14917,1
15129,2
15271,3
