passengerId,longestRun
276,16
509,10
592,13
1250,18
1287,15
1334,2
2572,9
2755,15
3137,8
3409,17
3549,13
3756,4
4067,2
4080,17
4315,12
4389,12
5262,3
5490,22
5519,2
5575,13
5739,5
5773,6
5873,14
5967,5
5993,9
6111,13
6277,5
6453,10
6787,8
6825,11
7112,7
7253,14
7430,9
7510,9
7597,10
7610,5
7706,13
7725,10
7878,4
7926,6
7981,4
8134,2
8544,9
8637,3
8896,11
9202,13
9388,8
9770,7
10044,8
10140,1
10219,6
10249,1
10513,5
11058,4
11183,9
11275,12
11290,14
11823,10
11931,2
12100,6
12548,2
12871,3
13015,4
13212,2
13362,1
13397,4
13575,3
13957,6
14688,2
14766,3
14820,1
14845,1
14898,1
15343,3
