passengerId,longestRun
460,3
797,12
950,18
1558,11
1754,3
1764,5
1832,7
1876,5
1879,8
2006,3
2090,13
2298,7
2511,20
3048,6
3070,2
3152,15
3178,14
3208,11
3421,10
3428,4
4271,6
4549,3
4622,4
4956,2
5010,13
5523,3
5845,1
6098,4
6186,7
6446,7
6568,7
6743,14
6841,5
7062,9
7119,4
7605,14
8357,5
8409,5
8971,4
8985,7
9035,11
9056,2
9118,8
9369,14
9419,2
9510,2
9689,6
9911,4
10111,1
10179,12
10199,7
10213,1
10295,5
10389,9
10529,5
10731,13
11002,5
11087,3
11094,5
11107,7
11125,4
12075,3
12290,4
12610,1
13020,2
13304,5
13305,1
13485,3
13945,2
14192,1
14240,2
14417,1
