passengerId,longestRun
222,12
270,8
293,14
730,12
938,7
1127,2
1145,9
1371,14
1409,8
1551,5
1642,6
2184,10
2517,7
2570,11
2581,12
2909,11
2989,4
2994,8
3155,12
3327,2
3704,3
3741,12
3845,8
3937,20
4551,15
5079,8
5148,8
5617,4
6156,3
6489,6
6675,2
6856,3
6860,13
7121,8
7583,5
7635,10
7664,3
7679,15
7847,3
8330,11
8636,3
8872,4
9068,14
9632,2
9691,7
9712,12
9793,7
10014,1
10430,8
10573,12
10627,7
10828,4
11243,8
11988,1
13068,2
13509,2
13659,3
13832,1
14064,4
14067,4
14178,1
14215,1
14242,2
14543,1
14562,3
15133,2
15197,2
