passengerId,longestRun
4,8
92,19
163,11
230,12
391,22
549,4
727,15
898,8
1088,6
1188,3
1408,5
1658,8
1659,8
1670,11
1714,6
1753,11
1957,9
1980,3
2063,6
2538,7
2791,5
2838,1
2873,2
2986,4
3066,2
3073,2
3385,12
3406,4
3844,9
4283,15
4352,4
4418,11
4666,8
4675,17
4710,2
4949,6
5044,7
5589,7
5639,9
5865,10
6229,6
6293,16
6324,5
6376,4
6470,3
6770,5
6835,7
6844,6
6861,6
6950,7
6982,1
7044,7
7231,2
7564,3
7797,7
8019,10
8913,3
9484,3
9571,1
9815,7
9892,3
9910,11
10289,8
10436,5
10496,10
10580,3
10642,3
10730,2
11424,1
11443,1
11639,5
11712,9
12089,7
12369,5
12949,1
13179,2
13374,2
13422,1
13693,6
13814,1
14137,1
14275,1
14396,1
14407,1
14603,1
15230,1
15306,3
15478,1
